account_id,last_metric_time,like_per_month,newfriend_per_month,post_per_month,adview_feed_per_month,dislike_per_month,unfriend_per_month,message_per_month,reply_per_month,account_tenure
3467,2020-05-10,33.0,1.0,0.0,4.0,2.0,0.0,17.0,16.0,114.0
3468,2020-05-10,103.0,3.0,17.0,18.0,13.0,0.0,769.0,204.0,114.0
3471,2020-05-10,126.0,7.0,16.0,12.0,19.0,0.0,33.0,5.0,118.0
3472,2020-05-10,8.0,1.0,0.0,8.0,0.0,1.0,46.0,21.0,122.0
3473,2020-05-10,68.0,10.0,28.0,22.0,13.0,0.0,2.0,0.0,130.0
3474,2020-05-10,15.0,1.0,11.0,4.0,12.0,1.0,105.0,45.0,120.0
3475,2020-05-10,98.0,7.0,77.0,79.0,55.0,0.0,18.0,6.0,125.0
3477,2020-05-10,709.0,59.0,242.0,530.0,37.0,0.0,315.0,155.0,101.0
3478,2020-05-10,27.0,2.0,28.0,13.0,16.0,1.0,30.0,7.0,101.0
3480,2020-05-10,125.0,10.0,24.0,12.0,2.0,0.0,0.0,2.0,126.0
3481,2020-05-10,29.0,3.0,9.0,9.0,7.0,0.0,160.0,49.0,107.0
3482,2020-05-10,91.0,14.0,27.0,62.0,33.0,0.0,35.0,9.0,105.0
3484,2020-05-10,12.0,0.0,8.0,1.0,0.0,1.0,38.0,11.0,110.0
3485,2020-05-10,82.0,5.0,49.0,13.0,18.0,1.0,174.0,82.0,110.0
3486,2020-05-10,124.0,4.0,49.0,31.0,14.0,0.0,81.0,11.0,126.0
3487,2020-05-10,16.0,1.0,5.0,7.0,3.0,1.0,8.0,4.0,110.0
3488,2020-05-10,104.0,7.0,23.0,40.0,11.0,0.0,59.0,17.0,112.0
3489,2020-05-10,68.0,1.0,29.0,8.0,12.0,0.0,0.0,0.0,107.0
3490,2020-05-10,287.0,8.0,36.0,34.0,27.0,0.0,14.0,2.0,123.0
3491,2020-05-10,552.0,19.0,78.0,117.0,24.0,1.0,1043.0,383.0,109.0
3492,2020-05-10,233.0,4.0,85.0,23.0,10.0,0.0,32.0,16.0,103.0
3493,2020-05-10,124.0,9.0,25.0,27.0,14.0,0.0,19.0,22.0,104.0
3494,2020-05-10,558.0,19.0,186.0,147.0,32.0,1.0,116.0,33.0,115.0
3495,2020-05-10,25.0,9.0,4.0,5.0,5.0,1.0,85.0,16.0,130.0
3496,2020-05-10,11.0,3.0,1.0,19.0,11.0,0.0,33.0,10.0,110.0
3497,2020-05-10,38.0,5.0,104.0,35.0,28.0,0.0,101.0,41.0,108.0
3498,2020-05-10,29.0,40.0,196.0,61.0,25.0,1.0,52.0,46.0,113.0
3500,2020-05-10,12.0,1.0,8.0,15.0,11.0,0.0,42.0,7.0,115.0
3501,2020-05-10,271.0,7.0,34.0,62.0,23.0,1.0,143.0,101.0,101.0
3503,2020-05-10,29.0,1.0,5.0,10.0,0.0,0.0,2.0,0.0,106.0
3504,2020-05-10,84.0,4.0,200.0,89.0,3.0,0.0,0.0,1.0,105.0
3505,2020-05-10,10.0,1.0,6.0,8.0,3.0,2.0,193.0,27.0,112.0
3506,2020-05-10,721.0,11.0,41.0,99.0,18.0,0.0,7.0,1.0,129.0
3507,2020-05-10,16.0,5.0,15.0,21.0,15.0,0.0,268.0,127.0,122.0
3508,2020-05-10,49.0,9.0,6.0,10.0,6.0,0.0,11.0,9.0,103.0
3510,2020-05-10,145.0,4.0,58.0,60.0,11.0,0.0,0.0,1.0,115.0
3511,2020-05-10,75.0,7.0,25.0,124.0,5.0,1.0,34.0,10.0,120.0
3513,2020-05-10,111.0,17.0,125.0,200.0,111.0,0.0,202.0,65.0,103.0
3515,2020-05-10,571.0,14.0,78.0,45.0,12.0,0.0,83.0,28.0,115.0
3517,2020-05-10,111.0,3.0,121.0,23.0,34.0,0.0,2.0,2.0,128.0
3518,2020-05-10,49.0,3.0,38.0,12.0,8.0,1.0,4.0,3.0,105.0
3519,2020-05-10,36.0,2.0,10.0,29.0,16.0,0.0,15.0,5.0,111.0
3521,2020-05-10,137.0,9.0,201.0,111.0,18.0,2.0,55.0,38.0,118.0
3522,2020-05-10,68.0,10.0,91.0,104.0,25.0,0.0,15.0,6.0,115.0
3523,2020-05-10,42.0,2.0,35.0,17.0,6.0,1.0,48.0,22.0,110.0
3524,2020-05-10,30.0,3.0,10.0,55.0,15.0,0.0,23.0,9.0,100.0
3525,2020-05-10,550.0,31.0,29.0,199.0,14.0,0.0,19.0,8.0,118.0
3527,2020-05-10,16.0,5.0,22.0,24.0,7.0,0.0,15.0,1.0,119.0
3528,2020-05-10,107.0,5.0,17.0,10.0,14.0,1.0,51.0,25.0,119.0
3529,2020-05-10,28.0,2.0,3.0,21.0,2.0,0.0,35.0,16.0,124.0
3530,2020-05-10,3.0,4.0,9.0,0.0,12.0,0.0,49.0,37.0,106.0
3531,2020-05-10,57.0,7.0,10.0,18.0,5.0,0.0,16.0,3.0,105.0
3532,2020-05-10,47.0,8.0,21.0,26.0,18.0,1.0,3.0,0.0,100.0
3533,2020-05-10,3.0,7.0,9.0,18.0,2.0,0.0,52.0,9.0,126.0
3534,2020-05-10,34.0,13.0,33.0,30.0,5.0,0.0,59.0,37.0,111.0
3535,2020-05-10,1.0,0.0,7.0,5.0,4.0,0.0,6.0,2.0,120.0
3536,2020-05-10,12.0,1.0,7.0,25.0,1.0,0.0,18.0,10.0,126.0
3537,2020-05-10,68.0,11.0,11.0,21.0,6.0,1.0,25.0,16.0,117.0
3538,2020-05-10,54.0,2.0,27.0,13.0,13.0,0.0,158.0,59.0,105.0
3539,2020-05-10,63.0,6.0,8.0,7.0,8.0,1.0,186.0,62.0,120.0
3540,2020-05-10,18.0,3.0,7.0,12.0,1.0,0.0,12.0,4.0,113.0
3541,2020-05-10,78.0,2.0,26.0,61.0,12.0,1.0,3.0,2.0,111.0
3542,2020-05-10,64.0,4.0,0.0,15.0,8.0,0.0,13.0,6.0,116.0
3543,2020-05-10,72.0,3.0,64.0,34.0,148.0,0.0,61.0,29.0,116.0
3544,2020-05-10,147.0,6.0,58.0,49.0,30.0,0.0,12.0,11.0,116.0
3545,2020-05-10,17.0,2.0,28.0,6.0,1.0,0.0,3.0,1.0,115.0
3546,2020-05-10,504.0,6.0,72.0,31.0,8.0,0.0,4.0,3.0,105.0
3547,2020-05-10,50.0,3.0,47.0,9.0,27.0,0.0,108.0,56.0,124.0
3548,2020-05-10,68.0,6.0,7.0,13.0,24.0,0.0,9.0,2.0,109.0
3549,2020-05-10,24.0,3.0,6.0,25.0,31.0,0.0,75.0,14.0,122.0
3550,2020-05-10,82.0,0.0,25.0,18.0,19.0,0.0,50.0,24.0,111.0
3551,2020-05-10,48.0,5.0,12.0,5.0,29.0,0.0,34.0,19.0,125.0
3552,2020-05-10,11.0,1.0,9.0,12.0,5.0,0.0,511.0,167.0,129.0
3553,2020-05-10,28.0,4.0,7.0,5.0,3.0,1.0,181.0,66.0,125.0
3554,2020-05-10,115.0,5.0,77.0,10.0,13.0,0.0,53.0,22.0,126.0
3555,2020-05-10,97.0,10.0,56.0,111.0,63.0,0.0,305.0,121.0,130.0
3556,2020-05-10,332.0,23.0,41.0,107.0,40.0,1.0,6.0,0.0,129.0
3557,2020-05-10,226.0,38.0,116.0,76.0,103.0,1.0,22.0,11.0,114.0
3558,2020-05-10,277.0,6.0,94.0,55.0,31.0,1.0,261.0,123.0,119.0
3560,2020-05-10,339.0,25.0,136.0,329.0,23.0,0.0,6.0,2.0,100.0
3561,2020-05-10,13.0,0.0,7.0,5.0,0.0,0.0,43.0,13.0,124.0
3562,2020-05-10,274.0,10.0,38.0,77.0,39.0,1.0,1.0,1.0,120.0
3563,2020-05-10,4.0,0.0,5.0,2.0,2.0,2.0,49.0,18.0,130.0
3564,2020-05-10,8.0,4.0,29.0,29.0,4.0,1.0,22.0,9.0,112.0
3565,2020-05-10,116.0,9.0,50.0,77.0,24.0,1.0,4.0,0.0,103.0
3566,2020-05-10,152.0,15.0,34.0,45.0,42.0,0.0,104.0,16.0,115.0
3567,2020-05-10,50.0,2.0,15.0,15.0,23.0,0.0,68.0,20.0,104.0
3568,2020-05-10,76.0,7.0,25.0,55.0,13.0,0.0,3.0,0.0,104.0
3569,2020-05-10,57.0,23.0,118.0,72.0,10.0,0.0,51.0,11.0,104.0
3570,2020-05-10,71.0,5.0,12.0,32.0,14.0,0.0,13.0,8.0,129.0
3571,2020-05-10,36.0,15.0,79.0,41.0,26.0,0.0,17.0,12.0,108.0
3572,2020-05-10,22.0,5.0,6.0,9.0,3.0,0.0,90.0,46.0,129.0
3573,2020-05-10,63.0,6.0,47.0,50.0,1.0,0.0,10.0,3.0,102.0
3574,2020-05-10,31.0,2.0,9.0,24.0,21.0,0.0,72.0,20.0,124.0
3575,2020-05-10,30.0,5.0,16.0,9.0,8.0,1.0,6.0,5.0,103.0
3576,2020-05-10,88.0,6.0,0.0,13.0,64.0,1.0,172.0,64.0,128.0
3577,2020-05-10,25.0,0.0,5.0,9.0,34.0,0.0,103.0,11.0,126.0
3578,2020-05-10,20.0,2.0,14.0,8.0,1.0,1.0,48.0,35.0,122.0
3579,2020-05-10,104.0,6.0,29.0,42.0,21.0,0.0,37.0,15.0,126.0
3580,2020-05-10,2.0,5.0,27.0,65.0,8.0,1.0,15.0,5.0,114.0
3581,2020-05-10,3.0,1.0,0.0,2.0,0.0,0.0,52.0,26.0,103.0
3582,2020-05-10,97.0,14.0,16.0,45.0,24.0,0.0,67.0,11.0,128.0
3584,2020-05-10,72.0,1.0,62.0,17.0,7.0,0.0,28.0,10.0,104.0
3585,2020-05-10,7.0,1.0,19.0,8.0,5.0,0.0,8.0,0.0,127.0
3586,2020-05-10,174.0,16.0,111.0,129.0,2.0,0.0,63.0,43.0,114.0
3587,2020-05-10,35.0,7.0,6.0,12.0,12.0,2.0,31.0,16.0,126.0
3589,2020-05-10,31.0,1.0,7.0,3.0,0.0,2.0,1.0,0.0,115.0
3591,2020-05-10,671.0,50.0,167.0,298.0,217.0,0.0,746.0,187.0,107.0
3593,2020-05-10,178.0,2.0,28.0,2.0,8.0,0.0,25.0,15.0,120.0
3594,2020-05-10,13.0,8.0,13.0,23.0,66.0,0.0,77.0,22.0,130.0
3595,2020-05-10,37.0,35.0,17.0,98.0,15.0,2.0,15.0,14.0,112.0
3599,2020-05-10,151.0,29.0,23.0,114.0,10.0,0.0,12.0,2.0,125.0
3600,2020-05-10,11.0,1.0,2.0,0.0,2.0,0.0,27.0,8.0,104.0
3601,2020-05-10,108.0,6.0,83.0,37.0,6.0,0.0,54.0,12.0,130.0
3602,2020-05-10,644.0,53.0,68.0,57.0,83.0,0.0,31.0,14.0,100.0
3604,2020-05-10,93.0,4.0,4.0,13.0,25.0,1.0,24.0,18.0,114.0
3605,2020-05-10,40.0,7.0,53.0,31.0,2.0,0.0,7.0,2.0,110.0
3606,2020-05-10,85.0,3.0,16.0,7.0,13.0,1.0,229.0,112.0,102.0
3607,2020-05-10,12.0,0.0,1.0,1.0,5.0,1.0,3.0,1.0,103.0
3612,2020-05-10,30.0,9.0,31.0,16.0,0.0,0.0,140.0,50.0,110.0
3613,2020-05-10,253.0,13.0,277.0,96.0,22.0,0.0,26.0,6.0,100.0
3614,2020-05-10,7.0,11.0,19.0,31.0,23.0,2.0,33.0,20.0,100.0
3615,2020-05-10,17.0,6.0,23.0,9.0,10.0,0.0,2.0,4.0,102.0
3617,2020-05-10,26.0,3.0,21.0,11.0,9.0,0.0,5.0,8.0,120.0
3620,2020-05-10,45.0,4.0,12.0,24.0,72.0,1.0,59.0,30.0,110.0
3621,2020-05-10,304.0,19.0,309.0,284.0,17.0,0.0,93.0,54.0,102.0
3622,2020-05-10,11.0,3.0,1.0,6.0,9.0,0.0,75.0,10.0,112.0
3623,2020-05-10,90.0,10.0,35.0,61.0,7.0,1.0,50.0,34.0,118.0
3624,2020-05-10,58.0,12.0,70.0,54.0,18.0,4.0,214.0,126.0,242.0
3626,2020-05-10,28.0,16.0,29.0,26.0,2.0,0.0,85.0,34.0,129.0
3627,2020-05-10,158.0,12.0,69.0,92.0,11.0,1.0,208.0,28.0,119.0
3628,2020-05-10,26.0,13.0,7.0,14.0,13.0,0.0,4.0,1.0,102.0
3629,2020-05-10,5.0,0.0,4.0,3.0,12.0,0.0,21.0,10.0,120.0
3631,2020-05-10,38.0,2.0,47.0,14.0,9.0,0.0,154.0,73.0,127.0
3632,2020-05-10,57.0,16.0,52.0,62.0,7.0,1.0,13.0,2.0,125.0
3633,2020-05-10,122.0,17.0,66.0,51.0,19.0,0.0,68.0,9.0,124.0
3634,2020-05-10,79.0,6.0,23.0,21.0,3.0,0.0,1.0,0.0,103.0
3636,2020-05-10,1.0,0.0,5.0,1.0,1.0,0.0,5.0,1.0,130.0
3637,2020-05-10,99.0,3.0,93.0,12.0,15.0,0.0,507.0,153.0,127.0
3639,2020-05-10,157.0,3.0,55.0,28.0,16.0,0.0,140.0,54.0,130.0
3640,2020-05-10,79.0,10.0,35.0,26.0,23.0,0.0,35.0,5.0,128.0
3641,2020-05-10,43.0,1.0,24.0,23.0,4.0,0.0,1064.0,279.0,102.0
3642,2020-05-10,14.0,11.0,80.0,72.0,104.0,1.0,14.0,1.0,126.0
3644,2020-05-10,229.0,8.0,52.0,85.0,8.0,0.0,34.0,17.0,102.0
3645,2020-05-10,22.0,2.0,5.0,17.0,0.0,0.0,26.0,7.0,130.0
3646,2020-05-10,88.0,4.0,49.0,11.0,20.0,0.0,5.0,1.0,103.0
3647,2020-05-10,18.0,7.0,6.0,27.0,23.0,1.0,27.0,2.0,113.0
3648,2020-05-10,66.0,2.0,4.0,12.0,0.0,0.0,9.0,6.0,106.0
3649,2020-05-10,61.0,2.0,12.0,26.0,0.0,0.0,121.0,34.0,106.0
3651,2020-05-10,5.0,3.0,1.0,0.0,9.0,1.0,39.0,23.0,106.0
3652,2020-05-10,96.0,9.0,49.0,11.0,6.0,0.0,132.0,74.0,119.0
3653,2020-05-10,114.0,5.0,36.0,29.0,19.0,0.0,11.0,4.0,101.0
3654,2020-05-10,150.0,22.0,76.0,107.0,17.0,0.0,4.0,2.0,105.0
3655,2020-05-10,29.0,0.0,20.0,28.0,3.0,0.0,26.0,10.0,109.0
3656,2020-05-10,14.0,5.0,6.0,15.0,0.0,0.0,34.0,17.0,102.0
3658,2020-05-10,249.0,6.0,69.0,29.0,35.0,1.0,8.0,0.0,123.0
3659,2020-05-10,114.0,3.0,39.0,18.0,58.0,0.0,10.0,7.0,120.0
3660,2020-05-10,48.0,4.0,18.0,17.0,3.0,0.0,1.0,0.0,100.0
3661,2020-05-10,199.0,11.0,72.0,22.0,9.0,0.0,6.0,0.0,117.0
3664,2020-05-10,185.0,12.0,28.0,57.0,3.0,2.0,53.0,16.0,114.0
3665,2020-05-10,80.0,3.0,52.0,38.0,53.0,0.0,77.0,34.0,122.0
3666,2020-05-10,5.0,3.0,10.0,18.0,5.0,0.0,35.0,20.0,105.0
3667,2020-05-10,293.0,4.0,219.0,231.0,12.0,1.0,65.0,40.0,108.0
3668,2020-05-10,23.0,6.0,37.0,24.0,7.0,0.0,56.0,6.0,101.0
3669,2020-05-10,84.0,9.0,147.0,234.0,3.0,0.0,5.0,0.0,102.0
3670,2020-05-10,37.0,1.0,30.0,11.0,29.0,0.0,26.0,10.0,123.0
3671,2020-05-10,17.0,1.0,1.0,3.0,1.0,0.0,45.0,13.0,115.0
3672,2020-05-10,29.0,4.0,8.0,10.0,10.0,1.0,9.0,1.0,119.0
3673,2020-05-10,122.0,3.0,35.0,45.0,8.0,1.0,112.0,6.0,123.0
3674,2020-05-10,1.0,0.0,12.0,0.0,7.0,0.0,37.0,21.0,123.0
3675,2020-05-10,3.0,3.0,37.0,12.0,23.0,0.0,87.0,43.0,105.0
3677,2020-05-10,23.0,13.0,25.0,33.0,9.0,0.0,35.0,9.0,130.0
3679,2020-05-10,68.0,4.0,13.0,55.0,4.0,2.0,20.0,18.0,115.0
3681,2020-05-10,43.0,7.0,29.0,8.0,12.0,0.0,31.0,11.0,113.0
3682,2020-05-10,177.0,13.0,20.0,73.0,13.0,0.0,356.0,126.0,102.0
3684,2020-05-10,7.0,4.0,30.0,20.0,14.0,0.0,33.0,10.0,125.0
3685,2020-05-10,58.0,3.0,29.0,45.0,5.0,2.0,64.0,18.0,127.0
3686,2020-05-10,7.0,1.0,3.0,6.0,0.0,1.0,12.0,1.0,112.0
3688,2020-05-10,16.0,3.0,0.0,5.0,0.0,0.0,2.0,1.0,100.0
3689,2020-05-10,34.0,2.0,14.0,20.0,5.0,0.0,286.0,29.0,112.0
3691,2020-05-10,14.0,2.0,18.0,11.0,8.0,1.0,19.0,11.0,130.0
3692,2020-05-10,33.0,2.0,33.0,5.0,7.0,0.0,211.0,113.0,105.0
3693,2020-05-10,242.0,16.0,51.0,62.0,19.0,1.0,66.0,41.0,123.0
3694,2020-05-10,9.0,4.0,4.0,5.0,6.0,0.0,76.0,11.0,116.0
3695,2020-05-10,169.0,8.0,143.0,109.0,8.0,1.0,7.0,1.0,106.0
3697,2020-05-10,18.0,4.0,1.0,19.0,14.0,0.0,14.0,3.0,103.0
3698,2020-05-10,32.0,10.0,22.0,9.0,2.0,0.0,76.0,9.0,103.0
3699,2020-05-10,52.0,19.0,3.0,39.0,10.0,0.0,43.0,14.0,124.0
3700,2020-05-10,17.0,0.0,7.0,7.0,7.0,0.0,10.0,3.0,130.0
3701,2020-05-10,36.0,4.0,8.0,13.0,42.0,0.0,55.0,4.0,129.0
3702,2020-05-10,292.0,10.0,80.0,28.0,32.0,0.0,57.0,7.0,119.0
3703,2020-05-10,57.0,5.0,32.0,22.0,13.0,0.0,103.0,38.0,126.0
3704,2020-05-10,20.0,7.0,114.0,9.0,19.0,0.0,4.0,0.0,114.0
3705,2020-05-10,25.0,2.0,24.0,15.0,29.0,0.0,1.0,0.0,122.0
3707,2020-05-10,48.0,3.0,3.0,4.0,7.0,1.0,22.0,5.0,110.0
3708,2020-05-10,109.0,5.0,12.0,22.0,14.0,0.0,2.0,0.0,115.0
3709,2020-05-10,57.0,9.0,5.0,21.0,14.0,1.0,287.0,105.0,109.0
3710,2020-05-10,58.0,8.0,24.0,80.0,15.0,1.0,48.0,6.0,115.0
3711,2020-05-10,22.0,3.0,7.0,24.0,14.0,2.0,144.0,41.0,105.0
3712,2020-05-10,181.0,14.0,89.0,25.0,37.0,0.0,230.0,71.0,113.0
3713,2020-05-10,60.0,2.0,59.0,84.0,27.0,1.0,37.0,13.0,109.0
3715,2020-05-10,249.0,4.0,107.0,67.0,21.0,0.0,61.0,10.0,105.0
3716,2020-05-10,6.0,3.0,7.0,12.0,4.0,0.0,33.0,9.0,105.0
3717,2020-05-10,18.0,1.0,3.0,9.0,10.0,1.0,62.0,39.0,124.0
3718,2020-05-10,5.0,2.0,1.0,2.0,10.0,0.0,10.0,12.0,101.0
3719,2020-05-10,15.0,0.0,4.0,3.0,7.0,0.0,9.0,0.0,112.0
3720,2020-05-10,86.0,13.0,123.0,39.0,3.0,0.0,10.0,3.0,104.0
3721,2020-05-10,141.0,3.0,24.0,51.0,15.0,1.0,197.0,22.0,108.0
3722,2020-05-10,216.0,2.0,87.0,89.0,10.0,2.0,54.0,27.0,120.0
3723,2020-05-10,16.0,0.0,53.0,48.0,10.0,0.0,52.0,48.0,107.0
3724,2020-05-10,16.0,8.0,17.0,1.0,4.0,0.0,65.0,23.0,112.0
3725,2020-05-10,346.0,20.0,159.0,209.0,52.0,3.0,8.0,1.0,116.0
3728,2020-05-10,211.0,16.0,27.0,27.0,8.0,1.0,919.0,405.0,102.0
3729,2020-05-10,14.0,5.0,37.0,22.0,6.0,0.0,75.0,17.0,115.0
3731,2020-05-10,3.0,0.0,1.0,0.0,1.0,0.0,36.0,24.0,108.0
3732,2020-05-10,9.0,3.0,29.0,15.0,1.0,0.0,4.0,2.0,103.0
3733,2020-05-10,5.0,1.0,3.0,14.0,12.0,0.0,23.0,16.0,116.0
3734,2020-05-10,7.0,2.0,12.0,4.0,11.0,0.0,4.0,1.0,122.0
3736,2020-05-10,312.0,8.0,51.0,32.0,17.0,2.0,9.0,2.0,115.0
3738,2020-05-10,13.0,2.0,16.0,2.0,7.0,0.0,48.0,26.0,110.0
3739,2020-05-10,568.0,22.0,262.0,103.0,13.0,0.0,20.0,7.0,120.0
3740,2020-05-10,56.0,7.0,87.0,33.0,3.0,0.0,15.0,3.0,111.0
3741,2020-05-10,37.0,8.0,10.0,5.0,14.0,0.0,95.0,43.0,126.0
3742,2020-05-10,72.0,6.0,32.0,29.0,9.0,0.0,60.0,20.0,117.0
3743,2020-05-10,104.0,4.0,74.0,150.0,18.0,0.0,8.0,10.0,242.0
3744,2020-05-10,36.0,1.0,23.0,43.0,3.0,0.0,92.0,18.0,110.0
3745,2020-05-10,98.0,22.0,27.0,21.0,26.0,0.0,48.0,17.0,113.0
3746,2020-05-10,87.0,12.0,111.0,59.0,7.0,1.0,50.0,20.0,122.0
3747,2020-05-10,11.0,2.0,11.0,4.0,0.0,0.0,51.0,21.0,127.0
3748,2020-05-10,69.0,8.0,65.0,278.0,48.0,0.0,178.0,84.0,109.0
3749,2020-05-10,14.0,5.0,33.0,17.0,11.0,0.0,18.0,3.0,109.0
3751,2020-05-10,23.0,6.0,23.0,43.0,5.0,0.0,105.0,14.0,126.0
3752,2020-05-10,97.0,5.0,18.0,36.0,28.0,0.0,50.0,8.0,114.0
3753,2020-05-10,55.0,14.0,20.0,15.0,10.0,0.0,50.0,6.0,103.0
3754,2020-05-10,47.0,8.0,18.0,52.0,19.0,1.0,8.0,4.0,130.0
3755,2020-05-10,82.0,4.0,22.0,20.0,22.0,0.0,484.0,268.0,242.0
3756,2020-05-10,53.0,3.0,3.0,14.0,16.0,0.0,81.0,9.0,127.0
3757,2020-05-10,45.0,1.0,9.0,3.0,8.0,4.0,98.0,38.0,113.0
3758,2020-05-10,124.0,7.0,26.0,12.0,39.0,0.0,15.0,5.0,126.0
3760,2020-05-10,36.0,4.0,58.0,9.0,9.0,0.0,45.0,19.0,103.0
3761,2020-05-10,40.0,6.0,5.0,16.0,13.0,0.0,5.0,0.0,103.0
3762,2020-05-10,181.0,18.0,116.0,24.0,20.0,0.0,73.0,38.0,104.0
3763,2020-05-10,359.0,20.0,176.0,81.0,26.0,0.0,101.0,53.0,128.0
3765,2020-05-10,8.0,11.0,23.0,11.0,0.0,0.0,149.0,25.0,129.0
3766,2020-05-10,39.0,14.0,26.0,17.0,14.0,1.0,18.0,6.0,107.0
3768,2020-05-10,34.0,5.0,3.0,12.0,16.0,0.0,18.0,2.0,119.0
3769,2020-05-10,30.0,2.0,4.0,17.0,8.0,0.0,0.0,0.0,128.0
3773,2020-05-10,16.0,3.0,19.0,31.0,26.0,1.0,60.0,28.0,112.0
3774,2020-05-10,15.0,8.0,9.0,15.0,0.0,0.0,10.0,2.0,113.0
3775,2020-05-10,7.0,5.0,13.0,64.0,23.0,1.0,5.0,0.0,126.0
3776,2020-05-10,116.0,15.0,89.0,38.0,39.0,0.0,18.0,2.0,112.0
3777,2020-05-10,120.0,8.0,134.0,252.0,17.0,1.0,30.0,5.0,130.0
3778,2020-05-10,134.0,9.0,57.0,9.0,7.0,0.0,35.0,10.0,130.0
3779,2020-05-10,56.0,8.0,58.0,82.0,66.0,0.0,14.0,2.0,242.0
3780,2020-05-10,41.0,4.0,8.0,31.0,16.0,0.0,11.0,2.0,119.0
3781,2020-05-10,13.0,0.0,3.0,0.0,14.0,0.0,121.0,56.0,107.0
3782,2020-05-10,68.0,13.0,19.0,38.0,6.0,0.0,28.0,20.0,117.0
3783,2020-05-10,585.0,29.0,262.0,266.0,11.0,2.0,28.0,5.0,108.0
3785,2020-05-10,204.0,28.0,72.0,23.0,14.0,0.0,4.0,1.0,111.0
3786,2020-05-10,10.0,2.0,14.0,50.0,4.0,0.0,318.0,116.0,101.0
3787,2020-05-10,12.0,9.0,44.0,23.0,19.0,0.0,12.0,1.0,129.0
3788,2020-05-10,55.0,14.0,46.0,42.0,12.0,1.0,30.0,17.0,108.0
3789,2020-05-10,3960.0,97.0,575.0,251.0,91.0,0.0,327.0,28.0,107.0
3790,2020-05-10,33.0,2.0,7.0,18.0,2.0,1.0,227.0,101.0,104.0
3791,2020-05-10,62.0,4.0,24.0,21.0,16.0,0.0,33.0,16.0,115.0
3792,2020-05-10,7.0,2.0,1.0,3.0,5.0,0.0,20.0,10.0,126.0
3793,2020-05-10,22.0,4.0,36.0,23.0,11.0,0.0,5.0,1.0,104.0
3796,2020-05-10,67.0,3.0,10.0,1.0,14.0,0.0,3.0,0.0,122.0
3797,2020-05-10,24.0,1.0,35.0,11.0,3.0,0.0,140.0,52.0,114.0
3799,2020-05-10,5.0,0.0,0.0,2.0,5.0,1.0,1.0,1.0,102.0
3800,2020-05-10,51.0,3.0,9.0,12.0,9.0,1.0,31.0,14.0,115.0
3801,2020-05-10,24.0,2.0,1.0,12.0,3.0,0.0,11.0,6.0,104.0
3802,2020-05-10,31.0,0.0,53.0,22.0,12.0,1.0,3.0,2.0,108.0
3803,2020-05-10,39.0,10.0,30.0,28.0,4.0,0.0,49.0,31.0,122.0
3804,2020-05-10,18.0,3.0,9.0,10.0,3.0,1.0,15.0,8.0,118.0
3805,2020-05-10,25.0,1.0,17.0,8.0,11.0,0.0,32.0,2.0,126.0
3806,2020-05-10,4.0,6.0,31.0,2.0,1.0,0.0,2.0,3.0,124.0
3807,2020-05-10,8.0,1.0,14.0,18.0,0.0,0.0,188.0,95.0,127.0
3808,2020-05-10,23.0,10.0,19.0,15.0,36.0,0.0,57.0,26.0,109.0
3809,2020-05-10,85.0,3.0,20.0,33.0,4.0,1.0,15.0,8.0,130.0
3810,2020-05-10,218.0,8.0,53.0,70.0,38.0,0.0,182.0,76.0,130.0
3811,2020-05-10,29.0,7.0,16.0,9.0,20.0,0.0,17.0,4.0,130.0
3812,2020-05-10,19.0,5.0,4.0,13.0,2.0,0.0,21.0,15.0,106.0
3813,2020-05-10,70.0,2.0,19.0,9.0,0.0,1.0,45.0,11.0,100.0
3814,2020-05-10,19.0,14.0,3.0,3.0,1.0,0.0,22.0,9.0,110.0
3815,2020-05-10,73.0,10.0,41.0,37.0,11.0,0.0,208.0,28.0,123.0
3816,2020-05-10,299.0,14.0,56.0,65.0,5.0,2.0,54.0,46.0,107.0
3817,2020-05-10,76.0,5.0,1.0,39.0,39.0,0.0,6.0,3.0,130.0
3818,2020-05-10,25.0,2.0,11.0,21.0,6.0,0.0,21.0,6.0,103.0
3819,2020-05-10,144.0,4.0,32.0,36.0,10.0,0.0,28.0,16.0,242.0
3820,2020-05-10,18.0,9.0,24.0,25.0,4.0,0.0,24.0,4.0,128.0
3823,2020-05-10,22.0,3.0,18.0,9.0,23.0,0.0,19.0,9.0,125.0
3825,2020-05-10,45.0,6.0,33.0,12.0,3.0,3.0,19.0,8.0,107.0
3826,2020-05-10,42.0,8.0,181.0,47.0,31.0,0.0,6.0,3.0,122.0
3827,2020-05-10,11.0,0.0,11.0,5.0,3.0,0.0,45.0,11.0,108.0
3828,2020-05-10,48.0,2.0,23.0,23.0,6.0,0.0,120.0,62.0,114.0
3829,2020-05-10,61.0,7.0,21.0,15.0,13.0,0.0,50.0,17.0,127.0
3830,2020-05-10,71.0,8.0,22.0,110.0,21.0,0.0,20.0,2.0,119.0
3832,2020-05-10,18.0,3.0,8.0,3.0,4.0,0.0,3.0,5.0,102.0
3833,2020-05-10,164.0,32.0,50.0,94.0,26.0,1.0,14.0,6.0,126.0
3834,2020-05-10,152.0,2.0,39.0,13.0,24.0,0.0,101.0,41.0,113.0
3835,2020-05-10,35.0,8.0,12.0,30.0,4.0,1.0,6.0,2.0,100.0
